Event.ID,Species.ID,Species_ID_gbif,Class_gbif,Family_gbif,Movement.type,Movement.sub.type,Movement.Measure,Value,Units,Statistic,Variance,Variance_type,Grouping.level,Sampling.method,New.Sampling.Method,Aggregation.level,N,Speed.continuous..y.n.,Temporal.scale.interval,Inference.method,Movement.Mode,Movement.Medium,Body.mass,Body.mass.Units,Body.mass.measured..y.n.,Sex,Lifestage,Diet,Location,Lat,Long,Study.type,MetaRef,Reference,Reference.code,Reference.full,Reference.DOI,Body.Mass.Ref,Body.mass.source,Movement.Mode.Ref,Diet.Ref,Comments_from_Ref,Method_comments,Jana_comments,"Class_gbif == ""Aves""",is.na(Class_gbif),Source
3198,Lepus californicus,Lepus californicus,Mammalia,Leporidae,Dispersal,,Distance,1610,m,Maximum,NA,,NA,Homing study,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,2422.48,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Lechleitner 1958,NA,"Lechleitner, R. 1958. Movements, density, and mortality in a black-tailed jack rabbit population. J.  Wildlife Manage, 22: 371-384. ",https://doi.org/10.2307/3796823,,Wilman et al 2014,Tucker et al. 2022,,,NA,NA,FALSE,FALSE,NA
3199,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,1000,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Estes-Zumpf & Rachlow 2009,NA,"Estes-Zumpf, W. A.,Rachlow, J. L. 2009. Natal dispersal by pygmy rabbits (Brachylagus  idahoensis). J. Mammal., 90: 363-372.",https://doi.org/10.1644/08-MAMM-A-078.1,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3200,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,2900,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Estes-Zumpf & Rachlow 2009,NA,"Estes-Zumpf, W. A.,Rachlow, J. L. 2009. Natal dispersal by pygmy rabbits (Brachylagus  idahoensis). J. Mammal., 90: 363-372.",https://doi.org/10.1644/08-MAMM-A-078.1,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3201,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,6500,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Estes-Zumpf & Rachlow 2009,NA,"Estes-Zumpf, W. A.,Rachlow, J. L. 2009. Natal dispersal by pygmy rabbits (Brachylagus  idahoensis). J. Mammal., 90: 363-372.",https://doi.org/10.1644/08-MAMM-A-078.1,,Wilman et al 2014,Tamburello et al. 2015,,,Radio-telemetry,NA,FALSE,FALSE,NA
3202,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,11900,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Estes-Zumpf & Rachlow 2009,NA,"Estes-Zumpf, W. A.,Rachlow, J. L. 2009. Natal dispersal by pygmy rabbits (Brachylagus  idahoensis). J. Mammal., 90: 363-372.",https://doi.org/10.1644/08-MAMM-A-078.2,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3203,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,2500,m,Maximum,NA,,NA,Homing study,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Green & Flinders 1980,NA,"Green, J. S. & Flinders, J. T. 1980. Brachylagus idahoensis, Mammalian Species, Issue 125, Pages 1â€“4,",https://doi.org/10.2307/3503856,,Wilman et al 2014,Tamburello et al. 2015,,,,NA,FALSE,FALSE,NA
3204,Brachylagus idahoensis,Brachylagus idahoensis,Mammalia,Leporidae,Dispersal,,Distance,3500,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,421.34,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Katzner & Parker 1998,NA,"Katzner, T. E.,Parker, K. L. 1998. Long-distance movements from established burrow sites by  pygmy rabbits (Brachylagus idahoensis) in southwestern Wyoming. Northwestern Naturalist,  79: 72-74. ",https://doi.org/10.2307/3536706,,Wilman et al 2014,Tamburello et al. 2015,,,Radiocollared,NA,FALSE,FALSE,NA
3206,Sylvilagus bachmani,Sylvilagus bachmani,Mammalia,Leporidae,Dispersal,,Distance,25750,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,3,,NA,NA,Running,Terrestrial,643.25,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Hickie & Whitlock 1940,NA,"Hickie, P.,Whitlock, S. C.1940. Cottontails in Michigan. Game Division, Michigan Dept. of  Conservation. ",,,Wilman et al 2014,Tucker et al. 2022,,,Couldn't find reference,NA,FALSE,FALSE,NA
3207,Sylvilagus bachmani,Sylvilagus bachmani,Mammalia,Leporidae,Dispersal,,Distance,3860,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,4,,NA,NA,Running,Terrestrial,643.25,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Dalke & Sime 1938,NA,"Dalke, P. D.,Sime, P. R.1938. Home and seasonal ranges of the eastern cottontail in Connecticut.  Transactions of the North American Wildlife Conference (ed by, pp. 659Ã¢â‚¬â€œ669. ",,,Wilman et al 2014,Tucker et al. 2022,,,Couldn't find reference,NA,FALSE,FALSE,NA
3208,Sylvilagus bachmani,Sylvilagus bachmani,Mammalia,Leporidae,Dispersal,,Distance,1609,m,Maximum,NA,,NA,Natural dispersal,Unknown,Individual,1,,NA,NA,Running,Terrestrial,643.25,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Allen 1939,NA,"Allen, D. L. 1939. Michigan cottontails in winter. J. Wildlife Manage, 3: 307-322.",https://doi.org/10.2307/3796302,,Wilman et al 2014,Tucker et al. 2022,,,NA,NA,FALSE,FALSE,NA
3209,Sylvilagus bachmani,Sylvilagus bachmani,Mammalia,Leporidae,Dispersal,,Distance,1081,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,10,,NA,NA,Running,Terrestrial,643.25,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Schwartz 1941,NA,"Schwartz, C. W. 1941. Home range of the cottontail in central Missouri. J. Mammal., 22: 386-392. ",https://doi.org/10.2307/1374932,,Wilman et al 2014,Tucker et al. 2022,,,Trapping and ear tagged,NA,FALSE,FALSE,NA
3211,Sylvilagus floridanus,Sylvilagus floridanus,Mammalia,Leporidae,Dispersal,,Distance,4800,m,Maximum,NA,,NA,Homing study,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,1172.79,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Bowers 1954,NA,"Bowers, G. L.1954. An evaluation of cottontail rabbit management in Pennsylvania. Transactions of the North American Wildlife Conference (ed by, pp. 358-367)",,,Wilman et al 2014,Tucker et al. 2022,,,Couldn't find reference,NA,FALSE,FALSE,NA
3212,Sylvilagus floridanus,Sylvilagus floridanus,Mammalia,Leporidae,Dispersal,,Distance,7650,m,Maximum,NA,,NA,Homing study,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,1172.79,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Hoffmeister 1977,NA,"Hoffmeister, D. F. 1977. Long-distance homing of a cottontail. Am. Midl. Nat., 97: 221-224.",,,Wilman et al 2014,Tucker et al. 2022,,,Couldn't find reference - Homing in the title so think it's that,NA,FALSE,FALSE,NA
3213,Sylvilagus floridanus,Sylvilagus floridanus,Mammalia,Leporidae,Dispersal,,Distance,19320,m,Maximum,NA,,NA,Homing study,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,1172.79,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Bowers 1954,NA,"Bowers, G. L.1954. An evaluation of cottontail rabbit management in Pennsylvania. Transactions of the North American Wildlife Conference (ed by, pp. 358-367)",,,Wilman et al 2014,Tucker et al. 2022,,,Couldn't find reference,NA,FALSE,FALSE,NA
3214,Loxodonta africana,Loxodonta africana,Mammalia,Elephantidae,Dispersal,,Distance,170000,m,Maximum,NA,,NA,Post release study,Unknown,Single study,2,,NA,NA,Running,Terrestrial,3940034.28,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Pinter-Wollman 2008,NA,"Pinter-Wollman, N. M. 2008. The effects of translocation on the behavior of African elephants  (Loxodonta africana). PhD thesis. University of California,  ",https://www.researchgate.net/publication/233523079_Spatial_behaviour_of_translocated_African_elephants_Loxodonta_africana_in_a_novel_environment_Using_behaviour_to_inform_conservation_actions,,Wilman et al 2014,Dyer et al. 2023,,,Couldn't find reference - Radiocollars - method used by same author in different study on these spp. ,NA,FALSE,FALSE,NA
3215,Ceratotherium simum,Ceratotherium simum,Mammalia,Rhinocerotidae,Dispersal,,Distance,257000,m,Maximum,NA,,NA,Post release study,Unknown,Single study,27,,NA,NA,Running,Terrestrial,2949986.31,g,n,Both,,,,,,Metastudy,Santini et al. 2013,StÃ¸en. Pitlagano & Moe 2009,NA,"Stoen, O. G., Pitlagano, M. L.,Moe, S. R. 2009. Same-site multiple releases of translocated white  rhinoceroses Ceratotherium simum may increase the risk of unwanted dispersal. Oryx, 43:  580-585. ",https://doi.org/10.1017/S0030605309990202,,Wilman et al 2014,Tamburello et al. 2015,,,"All were fitted with transmitters, ear notched and monitored on a regular basis.",NA,FALSE,FALSE,NA
3216,Ceratotherium simum,Ceratotherium simum,Mammalia,Rhinocerotidae,Dispersal,,Distance,7000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,2,,NA,NA,Running,Terrestrial,2949986.31,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Shrader & Owen-Smith 2002,NA,"Shrader, A. M.,Owen-Smith, N. 2002. The role of companionship in the dispersal of white  rhinoceroses (Ceratotherium simum). Behav. Ecol. Sociobiol., 52: 255-261. ",https://www.jstor.org/stable/4602135,,Wilman et al 2014,Tamburello et al. 2015,,,Radio-transmitters,NA,FALSE,FALSE,NA
3217,Equus caballus,Equus caballus,Mammalia,Equidae,Dispersal,,Distance,24000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,31,,NA,NA,Running,Terrestrial,250000,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Berger 1987,NA,"Berger, J.1987. Reproductive fates of dispersers in a harem-dwelling ungulate: the wild horse. Mammalian dispersal patterns. The effects of social structure on population genetics (ed. by Chepko-Sade, B. D., Halpin, Z. T.), pp. 41-54. University of Chicago Press, Chicago.","https://books.google.de/books?hl=en&lr=&id=wLmHVB-tB5AC&oi=fnd&pg=PA41&dq=Berger,+J.1987.+Reproductive+fates+of+dispersers+in+a+harem-dwelling+ungulate:+the+wild+horse.&ots=E8PdLCAi7f&sig=xuNzB6TYXqM2mll1v8WiDt5h3TU#v=onepage&q&f=false",,Wilman et al 2014,Inferred from Class:  Mammalia,,,"Intensive observations made on known individuals during last 5 years of the study. Primitive base camps were established through the horse's winter and summer ranfes, and animals were observed throughout all portions of the day and during all months of the year except february. During sixth year about 100 hours were spent gathering additional information on movements, dispersal and puberty and habitat relationships. Fixed-wing or helicopter surveyrs were made from 1979 through 1983. ",NA,FALSE,FALSE,NA
3218,Equus caballus,Equus caballus,Mammalia,Equidae,Dispersal,,Distance,8000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,32,,NA,NA,Running,Terrestrial,250000,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Berger 1987,NA,"Berger, J.1987. Reproductive fates of dispersers in a harem-dwelling ungulate: the wild horse. Mammalian dispersal patterns. The effects of social structure on population genetics (ed. by Chepko-Sade, B. D., Halpin, Z. T.), pp. 41-54. University of Chicago Press, Chicago.","https://books.google.de/books?hl=en&lr=&id=wLmHVB-tB5AC&oi=fnd&pg=PA41&dq=Berger,+J.1987.+Reproductive+fates+of+dispersers+in+a+harem-dwelling+ungulate:+the+wild+horse.&ots=E8PdLCAi7f&sig=xuNzB6TYXqM2mll1v8WiDt5h3TU#v=onepage&q&f=false",,Wilman et al 2014,Inferred from Class:  Mammalia,,,NA,NA,FALSE,FALSE,NA
3219,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,54210,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,9,,NA,NA,Running,Terrestrial,46082.92,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3220,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,26350,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,10,,NA,NA,Running,Terrestrial,46082.92,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3221,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,15000,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,19,,NA,NA,Running,Terrestrial,46082.92,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3222,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,12900,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,9,,NA,NA,Running,Terrestrial,46082.92,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3223,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,18450,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,10,,NA,NA,Running,Terrestrial,46082.92,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3224,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,267000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,9,,NA,NA,Running,Terrestrial,46082.92,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,Radio-tracking,NA,FALSE,FALSE,NA
3225,Antilocapra americana,Antilocapra americana,Mammalia,Antilocapridae,Dispersal,,Distance,75800,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,10,,NA,NA,Running,Terrestrial,46082.92,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Jacques & Jenks 2007,NA,"Jacques, C. N.,Jenks, J. A. 2007. Dispersal of yearling pronghorns in western South Dakota. J.  Wildlife Manage, 71: 177-182.",https://www.jstor.org/stable/4495246,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3227,Aepyceros melampus,Aepyceros melampus,Mammalia,Bovidae,Dispersal,,Distance,1200,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,26,,NA,NA,Running,Terrestrial,52500.08,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Murray 1982,NA,"Murray, M. 1982. Home range, dispersal and the clan system of impala. Afr. J. Ecol., 20: 253-269.",https://doi.org/10.1111/j.1365-2028.1982.tb00301.x,,Wilman et al 2014,Dyer et al. 2023,,,NA,NA,FALSE,FALSE,NA
3228,Aepyceros melampus,Aepyceros melampus,Mammalia,Bovidae,Dispersal,,Distance,3200,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,26,,NA,NA,Running,Terrestrial,52500.08,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Murray 1982,NA,"Murray, M. 1982. Home range, dispersal and the clan system of impala. Afr. J. Ecol., 20: 253-269.",https://doi.org/10.1111/j.1365-2028.1982.tb00301.x,,Wilman et al 2014,Dyer et al. 2023,,,Can't access full text,NA,FALSE,FALSE,NA
3229,Syncerus caffer,Syncerus caffer,Mammalia,Bovidae,Dispersal,,Distance,120000,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,5,,NA,NA,Running,Terrestrial,580002.68,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Halley et al. 2002,NA,"Halley, D., Vandewalle, M., Mari, M.,Taolo, C. 2002. HerdÃ¢â‚¬Â switching and longÃ¢â‚¬Â distance  dispersal in female African buffalo Syncerus caffer. Afr. J. Ecol., 40: 97-99. ",https://doi.org/10.1046/j.0141-6707.2001.00336.x,,Wilman et al 2014,Dyer et al. 2023,,,NA,NA,FALSE,FALSE,NA
3230,Syncerus caffer,Syncerus caffer,Mammalia,Bovidae,Dispersal,,Distance,133000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,5,,NA,NA,Running,Terrestrial,580002.68,g,n,Both,,,,,,Metastudy,Santini et al. 2013,Halley et al. 2002,NA,"Halley, D., Vandewalle, M., Mari, M.,Taolo, C. 2002. HerdÃ¢â‚¬Â switching and longÃ¢â‚¬Â distance  dispersal in female African buffalo Syncerus caffer. Afr. J. Ecol., 40: 97-99. ",https://doi.org/10.1046/j.0141-6707.2001.00336.x,,Wilman et al 2014,Dyer et al. 2023,,,Radio-collars,NA,FALSE,FALSE,NA
3231,Capricornis crispus,Capricornis crispus,Mammalia,Bovidae,Dispersal,,Distance,4000,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,NA,,NA,NA,Running,Terrestrial,43030.64,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Okumura et al. in Ochiai & Susaki 2007,NA,"Ochiai, K.,Susaki, K. 2007. Causes of natal dispersal in a monogamous ungulate, the Japanese  serow, Capricornis crispus. Anim. Behav., 73: 125-131.",https://doi.org/10.1016/j.anbehav.2006.03.030,,Wilman et al 2014,Tucker et al. 2022,,," We identified all 101 individuals in the study area by their natural features, including the shape of their horns, scars on the face or ear, and facial markings. A major clue to individual identification was the shape of the horns, particularly asymmetry in length and curving between a pair of horns.",NA,FALSE,FALSE,NA
3232,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,5950,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,8,,NA,NA,Running,Terrestrial,26100,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3233,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,5800,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,4,,NA,NA,Running,Terrestrial,26100,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3234,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,4100,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,8,,NA,NA,Running,Terrestrial,26100,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3235,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,4000,m,Median,NA,,NA,Natural dispersal,Unknown,Single study,4,,NA,NA,Running,Terrestrial,26100,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3236,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,17000,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,8,,NA,NA,Running,Terrestrial,26100,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3237,Rupicapra rupicapra,Rupicapra rupicapra,Mammalia,Bovidae,Dispersal,,Distance,10700,m,Maximum,NA,,NA,Natural dispersal,Unknown,Single study,4,,NA,NA,Running,Terrestrial,26100,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Tamburello et al. 2015,,,NA,NA,FALSE,FALSE,NA
3238,Rupicapra pyrenaica,Rupicapra pyrenaica,Mammalia,Bovidae,Dispersal,,Distance,10600,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,13,,NA,NA,Running,Terrestrial,30000,g,n,Male,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Hirt 2017b,,,NA,NA,FALSE,FALSE,NA
3239,Rupicapra pyrenaica,Rupicapra pyrenaica,Mammalia,Bovidae,Dispersal,,Distance,8250,m,Mean,NA,,NA,Natural dispersal,Unknown,Single study,9,,NA,NA,Running,Terrestrial,30000,g,n,Female,,,,,,Metastudy,Santini et al. 2013,Loison. Jullien & Menaut 1999,NA,"Loison, A., J.-M. Jullien, et al. (1999). ""Subpopulation structure and dispersal in two populations of chamois."" Journal of Mammalogy. 80(2): 620-632",https://doi.org/10.2307/1383306,,Wilman et al 2014,Hirt 2017b,,,NA,NA,FALSE,FALSE,NA
